4030,"Sandwich spread, with chopped pickle, regular, unspecified oils",0.9,22.4,34.0,389.0
4038,"Oil, wheat germ",0.0,0.0,100.0,884.0
4042,"Oil, peanut, salad or cooking",0.0,0.0,100.0,884.0
4044,"Oil, soybean, salad or cooking",0.0,0.0,100.0,884.0
4047,"Oil, coconut",0.0,0.84,99.1,833.0
4053,"Oil, olive, salad or cooking",0.0,0.0,100.0,884.0
4058,"Oil, sesame, salad or cooking",0.0,0.0,100.0,884.0
4114,"Salad dressing, italian dressing, commercial, regular",0.41,12.12,21.12,240.0
4120,"Salad dressing, french dressing, commercial, regular",0.87,18.79,39.07,419.0
4128,"Margarine,spread, 35-39% fat, tub",0.23,1.52,37.98,349.0
4135,"Salad dressing, home recipe, vinegar and oil",0.0,2.5,50.1,449.0
4367,"Salad dressing, french dressing, fat-free",0.2,32.14,0.27,132.0
4502,"Oil, cottonseed, salad or cooking",0.0,0.0,100.0,884.0
4506,"Oil, sunflower, linoleic, (approx. 65%)",0.0,0.0,100.0,884.0
4511,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",0.0,0.0,100.0,884.0
4518,"Oil, corn, industrial and retail, all purpose salad or cooking",0.0,0.0,100.0,900.0
4528,"Oil, walnut",0.0,0.0,100.0,884.0
4529,"Oil, almond",0.0,0.0,100.0,884.0
4539,"Salad dressing, blue or roquefort cheese dressing, commercial, regular",1.37,4.77,51.1,484.0
4542,"Fat, chicken",0.0,0.0,99.8,900.0
4543,"Oil, soybean, salad or cooking, (partially hydrogenated) and cottonseed",0.0,0.0,100.0,884.0
4554,"Shortening industrial, soybean (hydrogenated) and cottonseed",0.0,0.0,100.0,884.0
4575,"Fat, turkey",0.0,0.0,99.8,900.0
4582,"Oil, canola",0.0,0.0,100.0,884.0
4601,"Butter, light, stick, with salt",3.3,0.0,55.1,499.0
4609,"Animal fat, bacon grease",0.0,0.0,99.5,897.0
4610,"Margarine, regular, 80% fat, composite, stick, with salt",0.16,0.7,80.71,717.0
4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",0.17,0.86,59.81,533.0
4615,"Shortening, vegetable, household, composite",0.0,0.0,99.97,884.0
4617,"Margarine, regular, 80% fat, composite, stick, without salt",0.16,0.7,80.71,717.0
4635,"Salad dressing, thousand island dressing, fat-free",0.55,29.27,1.45,132.0
4636,"Salad dressing, italian dressing, fat-free",0.97,8.75,0.87,47.0
4639,"Salad dressing, ranch dressing, regular",1.32,5.9,44.54,430.0
4641,"Salad dressing, mayonnaise, light",0.37,9.23,22.22,238.0
4659,"Oil, industrial, coconut, confection fat, typical basis for ice cream coatings",0.0,0.0,100.0,884.0
4679,"Oil, PAM cooking spray, original",0.26,20.69,78.69,792.0
4686,"Salad dressing, honey mustard dressing, reduced calorie",0.98,28.26,10.0,207.0
4690,"Margarine-like, vegetable oil spread, approximately 37% fat, unspecified oils, with salt, with added vitamin D",0.51,0.66,37.77,339.0
4691,"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D",0.16,0.7,80.71,717.0
4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",0.17,0.86,59.81,533.0
4698,"Oil, industrial, canola, high oleic",0.0,0.0,100.0,900.0
4699,"Oil, industrial, soy, low linolenic",0.0,0.0,100.0,900.0
4700,"Oil, industrial, soy, ultra low linolenic",0.0,0.0,100.0,884.0
4701,"Oil, industrial, soy, fully hydrogenated",0.0,0.0,100.0,884.0
4703,"Salad dressing, honey mustard, regular",0.87,23.33,40.83,464.0
4704,"Salad dressing, poppyseed, creamy",0.92,23.73,33.33,399.0
4705,"Salad dressing, caesar, fat-free",1.47,30.73,0.23,131.0
4706,"Dressing, honey mustard, fat-free",1.07,38.43,1.47,169.0
4708,"Mayonnaise, reduced fat, with olive oil",0.37,0.0,40.0,361.0
4709,"Salad dressing, mayonnaise-type, light",0.65,16.4,10.0,158.0
5000,"Chicken, broiler, rotisserie, BBQ, breast, meat only",28.04,0.0,3.57,144.0
5015,"Chicken, broilers or fryers, skin only, raw",13.33,0.0,32.35,349.0
5018,"Chicken, broilers or fryers, skin only, cooked, roasted",20.36,0.0,40.68,454.0
5022,"Chicken, broilers or fryers, giblets, cooked, simmered",27.15,0.0,4.5,157.0
5024,"Chicken, gizzard, all classes, cooked, simmered",30.39,0.0,2.68,154.0
5027,"Chicken, liver, all classes, raw",16.92,0.73,4.83,119.0
5028,"Chicken, liver, all classes, cooked, simmered",24.46,0.87,6.51,167.0
5051,"Chicken, broilers or fryers, back, meat and skin, cooked, roasted",25.95,0.0,20.97,300.0
5062,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",22.5,0.0,2.62,120.0
5069,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, roasted",23.35,0.0,10.15,191.0
5073,"Chicken, broilers or fryers, dark meat, drumstick, meat only, cooked, roasted",24.24,0.0,5.7,155.0
5087,"Chicken, broilers or fryers, neck, meat and skin, cooked simmered",19.61,0.0,18.1,247.0
5091,"Chicken, broilers or fryers, thigh, meat and skin, raw",16.52,0.25,16.61,221.0
5094,"Chicken, broilers or fryers, thigh, meat and skin, cooked, roasted",23.26,0.0,14.71,232.0
5098,"Chicken, broilers or fryers, thigh, meat only, cooked, roasted",24.76,0.0,8.15,179.0
5103,"Chicken, broilers or fryers, wing, meat and skin, cooked, roasted",23.79,0.0,16.87,254.0
5104,"Chicken, broilers or fryers, wing, meat and skin, cooked, stewed",22.78,0.0,16.82,249.0
5140,"Duck, domesticated, meat and skin, cooked, roasted",18.99,0.0,28.35,337.0
5142,"Duck, domesticated, meat only, cooked, roasted",23.48,0.0,11.2,201.0
5147,"Goose, domesticated, meat and skin, cooked, roasted",25.16,0.0,21.92,305.0
5165,"Turkey, whole, meat and skin, raw",21.64,0.14,5.64,144.0
5166,"Turkey, whole, meat and skin, cooked, roasted",28.55,0.06,7.39,189.0
5167,"Turkey, whole, meat only, raw",22.64,0.14,1.93,115.0
5168,"Turkey, whole, meat only, cooked, roasted",29.06,0.0,3.84,159.0
5180,"Turkey, whole, neck, meat only, cooked, simmered",22.48,0.0,7.36,162.0
5182,"Turkey, whole, light meat, meat and skin, cooked, roasted",29.55,0.05,5.57,177.0
5184,"Turkey, whole, dark meat, meat and skin, cooked, roasted",27.27,0.07,9.95,206.0
5186,"Turkey, all classes, light meat, cooked, roasted",30.13,0.0,2.08,147.0
5188,"Turkey, whole, dark meat, cooked, roasted",27.71,0.0,6.04,173.0
5194,"Turkey, all classes, leg, meat and skin, cooked, roasted",27.87,0.0,9.82,208.0
5196,"Turkey, all classes, wing, meat and skin, cooked, roasted",27.38,0.0,12.43,229.0
5220,"Turkey, whole, breast, meat only, cooked, roasted",30.13,0.0,2.08,147.0
5228,"Turkey, whole, wing, meat only, cooked, roasted",30.13,0.0,2.08,147.0
5306,"Turkey, Ground, cooked",27.37,0.0,10.4,203.0
5308,"Chicken, cornish game hens, meat and skin, cooked, roasted",22.27,0.0,18.21,259.0
5310,"Chicken, cornish game hens, meat only, cooked, roasted",23.3,0.0,3.87,134.0
5311,"Chicken, canned, no broth",25.3,0.9,8.1,185.0
5314,"Chicken, broilers or fryers, breast, skinless, boneless, meat only, with added solution, raw",20.32,0.0,3.0,108.0
5319,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",27.71,0.0,6.76,172.0
5324,"Chicken patty, frozen, cooked",14.85,12.84,19.58,287.0
5334,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",24.09,0.0,10.74,193.0
5335,"Chicken, feet, boiled",19.4,0.2,14.6,215.0
5358,"Chicken, broiler, rotisserie, BBQ, breast, meat and skin",26.37,0.09,7.67,175.0
5359,"Chicken, broiler, rotisserie, BBQ, drumstick, meat and skin",25.65,0.12,11.46,206.0
5361,"Chicken, broiler, rotisserie, BBQ, thigh, meat and skin",22.51,0.12,15.08,226.0
5362,"Chicken, broiler, rotisserie, BBQ, wing, meat and skin",23.42,0.6,18.04,257.0
5642,"Ostrich, ground, cooked, pan-broiled",26.15,0.0,7.07,175.0
5671,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",23.9,0.0,5.95,156.0
5672,"Chicken, broilers or fryers, dark meat, thigh, meat only, cooked, braised",24.55,0.0,8.63,176.0
5676,"Chicken, broilers or fryers, dark meat, drumstick, meat and skin, cooked, braised",22.72,0.0,10.73,187.0
5677,"Chicken, broilers or fryers, dark meat, thigh, meat and skin, cooked, braised",22.57,0.0,15.43,229.0
5695,"Turkey, dark meat, meat only, with added solution, cooked, roasted",26.1,0.0,6.0,158.0
5697,"Turkey from whole, light meat, meat only, with added solution, cooked, roasted",26.97,0.0,2.08,127.0
5699,"Turkey, skin from whole, (light and dark), with added solution, roasted",22.15,0.0,40.31,451.0
5701,"Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted",25.55,0.0,10.81,199.0
5703,"Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted",26.52,0.0,5.64,157.0
5705,"Turkey, whole, meat only, with added solution, roasted",26.61,0.0,3.7,140.0
5707,"Turkey, whole, meat and skin, with added solution, roasted",26.09,0.0,8.01,176.0
5725,"Turkey, drumstick, from whole bird, meat only, with added solution, roasted",26.1,0.0,6.0,158.0
5727,"Turkey, retail parts, breast, meat and skin, with added solution, raw",20.79,0.03,6.75,144.0
5728,"Turkey, thigh, from whole bird, meat only, with added solution, roasted",26.1,0.0,6.0,158.0
5730,"Turkey, wing, from whole bird, meat only, with added solution, roasted",26.97,0.0,2.08,127.0
5739,"Turkey, drumstick, from whole bird, meat only, roasted",30.13,0.0,2.08,139.0
5741,"Turkey, thigh, from whole bird, meat only, roasted",27.71,0.0,6.04,165.0
5743,"Turkey, retail parts, thigh, meat and skin, cooked, roasted",23.95,0.41,9.5,183.0
5745,"Turkey, back, from whole bird, meat and skin, with added solution, roasted",25.8,0.0,11.36,205.0
6001,"Soup, cream of asparagus, canned, condensed",1.82,8.52,3.26,69.0
6004,"Soup, bean with pork, canned, condensed",5.88,16.97,4.42,129.0
6008,"Soup, beef broth or bouillon canned, ready-to-serve",1.14,0.04,0.22,7.0
6009,"Soup, beef noodle, canned, condensed",3.85,7.16,2.46,67.0
6010,"Soup, cream of celery, canned, condensed",1.32,7.03,4.46,72.0
6011,"Soup, cheese, canned, condensed",0.8,11.3,3.92,82.0
6013,"Soup, chicken broth, canned, condensed",4.42,0.75,1.04,31.0
6015,"Soup, chicken, canned, chunky, ready-to-serve",5.06,6.88,2.64,71.0
6016,"Soup, cream of chicken, canned, condensed",2.38,7.16,5.77,90.0
6018,"Soup, chunky chicken noodle, canned, ready-to-serve",3.09,4.46,1.16,41.0
6019,"Soup, chicken noodle, canned, condensed",2.37,6.07,1.55,48.0
6022,"Soup, chicken rice, canned, chunky, ready-to-serve",5.11,5.41,1.33,53.0
6023,"Soup, chicken with rice, canned, condensed",1.84,11.57,1.56,68.0
6024,"Soup, chicken and vegetable, canned, ready-to-serve",1.97,4.68,0.73,33.0
6027,"Soup, clam chowder, manhattan style, canned, chunky, ready-to-serve",3.02,7.84,1.41,56.0
6029,"CAMPBELL'S, HEALTHY REQUEST, chicken with rice, condensed",1.59,7.19,1.19,46.0
6030,"Soup, clam chowder, new england, canned, condensed",3.17,10.32,2.06,72.0
6039,"Soup, minestrone, canned, chunky, ready-to-serve",2.13,8.64,1.17,53.0
6040,"Soup, minestrone, canned, condensed",3.48,9.17,2.05,68.0
6043,"Soup, cream of mushroom, canned, condensed",1.35,6.8,5.3,79.0
6044,"Soup, mushroom with beef stock, canned, condensed",2.51,7.41,3.21,68.0
6045,"Soup, onion, canned, condensed",3.06,6.68,1.42,46.0
6046,"Soup, cream of onion, canned, condensed",2.2,10.4,4.2,88.0
6049,"Soup, pea, green, canned, condensed",6.54,20.18,2.23,125.0
6050,"Soup, pea, split with ham, canned, chunky, ready-to-serve",4.62,11.17,1.66,77.0
6053,"Soup, cream of potato, canned, condensed",1.51,12.79,1.88,74.0
6067,"Soup, chunky vegetable, canned, ready-to-serve",1.14,7.9,0.36,39.0
6068,"Soup, vegetarian vegetable, canned, condensed",1.72,9.78,1.58,59.0
6070,"Soup, chunky beef, canned, ready-to-serve",3.97,10.08,1.11,66.0
6071,"Soup, vegetable beef, canned, condensed",4.45,8.11,1.51,63.0
6072,"Soup, vegetable with beef broth, canned, condensed",2.42,10.7,1.56,66.0
6075,"Soup, beef broth or bouillon, powder, dry",15.97,17.4,8.89,213.0
6101,"Soup, cream of vegetable, dry, powder",8.0,52.1,24.1,446.0
6112,"Sauce, teriyaki, ready-to-serve",5.93,15.56,0.02,89.0
6116,"Gravy, beef, canned, ready-to-serve",3.75,4.81,2.36,53.0
6119,"Gravy, chicken, canned or bottled, ready-to-serve",0.71,5.29,2.62,48.0
6128,"Soup, chicken noodle, dry, mix",15.42,62.32,6.51,377.0
6149,"Soup, chicken mushroom, canned, condensed",1.61,11.95,4.84,100.0
6150,"Sauce, barbecue",0.82,40.77,0.63,172.0
6159,"Soup, tomato, canned, condensed",1.46,15.22,0.44,66.0
6164,"Sauce, salsa, ready-to-serve",1.44,6.74,0.19,29.0
6169,"Sauce, ready-to-serve, pepper, TABASCO",1.29,0.8,0.76,12.0
6170,"Soup, stock, beef, home-prepared",1.97,1.2,0.09,13.0
6172,"Soup, stock, chicken, home-prepared",2.52,3.53,1.2,36.0
6174,"Soup, stock, fish, home-prepared",2.26,0.0,0.81,16.0
6175,"Sauce, hoisin, ready-to-serve",3.31,44.08,3.39,220.0
6176,"Sauce, oyster, ready-to-serve",1.35,10.92,0.25,51.0
6177,"Soup, minestrone, canned, reduced sodium, ready-to-serve",2.0,9.0,0.8,50.0
6179,"Sauce, fish, ready-to-serve",5.06,3.64,0.01,35.0
6182,"Soup, cream of mushroom, canned, condensed, reduced sodium",1.21,8.1,1.69,52.0
6183,"Soup, chicken broth, less/reduced sodium, ready to serve",1.36,0.38,0.0,7.0
6188,"Soup, beef broth, less/reduced sodium, ready to serve",1.14,0.2,0.07,6.0
6189,"Sauce, teriyaki, ready-to-serve, reduced sodium",5.93,15.58,0.02,89.0
6190,"Soup, bean & ham, canned, reduced sodium, prepared with water or ready-to-serve",4.19,13.66,1.03,81.0
6192,"Split pea soup, canned, reduced sodium, prepared with water or ready-to serve",3.85,11.83,0.92,71.0
6193,"Split pea with ham soup, canned, reduced sodium, prepared with water or ready-to-serve",4.0,11.4,0.7,68.0
6194,"Soup, chicken broth, ready-to-serve",0.64,0.44,0.21,6.0
6208,"Soup, chicken vegetable with potato and cheese, chunky, ready-to-serve",1.16,5.2,4.46,65.0
6230,"Soup, clam chowder, new england, canned, prepared with equal volume low fat (2%) milk",3.24,7.46,2.02,61.0
6256,"Soup, cream of shrimp, canned, prepared with equal volume low fat (2%) milk",2.78,5.64,3.23,61.0
6402,"Soup, black bean, canned, prepared with equal volume water",2.42,7.71,0.66,46.0
6413,"Soup, chicken broth, canned, prepared with equal volume water",2.02,0.38,0.57,16.0
6417,"Soup, chicken gumbo, canned, prepared with equal volume water",1.08,3.43,0.59,23.0
6430,"Soup, clam chowder, new england, canned, prepared with equal volume water",1.55,5.05,1.01,35.0
6443,"Soup, cream of mushroom, canned, prepared with equal volume water",0.66,3.33,2.59,39.0
6449,"Soup, pea, green, canned, prepared with equal volume water",3.2,9.88,1.09,61.0
6456,"Soup, cream of shrimp, canned, prepared with equal volume water",1.11,3.27,2.07,36.0
6461,"Soup, tomato beef with noodle, canned, prepared with equal volume water",1.78,8.44,1.71,56.0
6463,"Soup, tomato rice, canned, prepared with equal volume water",0.82,8.54,1.06,47.0
6468,"Soup, vegetarian vegetable, canned, prepared with equal volume water",0.86,4.89,0.79,28.0
6472,"Soup, vegetable with beef broth, canned, prepared with equal volume water",1.21,5.35,0.78,33.0
6475,"Soup, beef broth or bouillon, powder, prepared with water",0.21,0.25,0.08,3.0
6480,"Soup, chicken broth or bouillon, dry, prepared with water",0.28,0.3,0.23,4.0
6494,"Soup, onion, dry, mix, prepared with water",0.32,2.77,0.01,12.0
6498,"Soup, tomato, dry, mix, prepared with water",0.93,7.17,0.61,38.0
6559,"Soup, tomato, canned, prepared with equal volume water, commercial",0.71,7.45,0.21,32.0
6583,"Soup, ramen noodle, any flavor, dry",10.17,60.26,17.59,440.0
6584,"Soup, broccoli cheese, canned, condensed, commercial",2.1,7.7,5.3,87.0
6700,"Soup, vegetable broth, ready to serve",0.24,0.93,0.07,5.0
6749,"Soup, beef and vegetables, canned, ready-to-serve",3.18,6.16,1.16,48.0
6931,"Sauce, pasta, spaghetti/marinara, ready-to-serve",1.41,8.05,1.48,45.0
6955,"Soup, cream of chicken, canned, condensed, reduced sodium",1.8,9.5,1.3,58.0
6956,"Soup, tomato, canned, condensed, reduced sodium",1.61,13.41,0.56,65.0
6963,"Fish broth",2.0,0.4,0.6,16.0
6968,"Soup, cream of mushroom, low sodium, ready-to-serve, canned",1.0,4.53,3.7,53.0
6970,"Soup, chicken broth, low sodium, canned",2.0,1.2,0.6,16.0
6971,"Sauce, worcestershire",0.0,19.17,0.0,77.0
6972,"Sauce, tomato chili sauce, bottled, with salt",2.5,19.79,0.3,92.0
6976,"Sauce, pasta, spaghetti/marinara, ready-to-serve, low sodium",1.41,8.06,1.48,51.0
6980,"Soup, beef stroganoff, canned, chunky style, ready-to-serve",5.1,9.0,4.6,98.0
6981,"Soup, bouillon cubes and granules, low sodium, dry",16.7,64.88,13.89,438.0
7005,"Blood sausage",14.6,1.29,34.5,379.0
7007,"Bologna, beef",10.91,4.29,26.13,299.0
7013,"Bratwurst, pork, cooked",13.72,2.85,29.18,333.0
7014,"Braunschweiger (a liver sausage), pork",14.5,3.1,28.5,327.0
7022,"Frankfurter, beef, unheated",11.7,2.89,28.0,314.0
7025,"Frankfurter, turkey",12.23,3.81,17.29,223.0
7028,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",16.7,0.27,3.73,106.0
7031,"Ham salad spread",8.68,10.64,15.53,216.0
7034,"Headcheese, pork",13.83,0.0,10.9,157.0
7038,"Knackwurst, knockwurst, pork, beef",11.1,3.2,27.7,307.0
7043,"Roast beef, deli style, prepackaged, sliced",18.62,0.64,3.69,115.0
7050,"Mortadella, beef, pork",16.37,3.05,25.39,311.0
7053,"Pate, chicken liver, canned",13.45,6.55,13.1,201.0
7057,"Pepperoni, beef and pork, sliced",19.25,1.18,46.28,504.0
7058,"Pickle and pimiento loaf, pork",11.23,8.46,15.95,225.0
7064,"Pork sausage, link/patty, cooked, pan-fried",18.53,1.42,27.25,325.0
7067,"Poultry salad sandwich spread",11.64,7.41,13.52,200.0
7070,"Salami, cooked, turkey",19.2,1.55,9.21,172.0
7072,"Salami, dry or hard, pork, beef",21.07,0.72,31.65,378.0
7073,"Sandwich spread, pork, beef",7.66,11.94,17.34,235.0
7078,"Thuringer, cervelat, summer sausage, beef, pork",17.45,3.33,30.43,362.0
7081,"Turkey breast, sliced, prepackaged",14.81,2.2,3.77,106.0
7083,"Sausage, Vienna, canned, chicken, beef, pork",10.5,2.6,19.4,230.0
7089,"Sausage, Italian, pork, mild, cooked, pan-fried",18.2,2.15,26.2,322.0
7905,"Frankfurter, beef, pork, and turkey, fat free",12.5,11.21,1.59,109.0
7906,"Luncheon meat, pork, ham, and chicken, minced, canned, reduced sodium, added ascorbic acid, includes SPAM, 25% less sodium",12.5,3.4,25.1,293.0
7908,"Luncheon meat, pork with ham, minced, canned, includes Spam (Hormel)",13.4,4.6,26.6,315.0
7919,"Sausage, turkey, breakfast links, mild, raw",16.7,0.93,10.4,169.0
7951,"Scrapple, pork",8.06,14.06,13.87,213.0
7954,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",13.3,3.37,28.7,328.0
7961,"Chicken breast, deli, rotisserie seasoned, sliced, prepackaged",17.4,2.92,1.86,98.0
7962,"Frankfurter, meat and poultry, unheated",9.72,5.02,24.18,277.0
7966,"Pork sausage, link/patty, reduced fat, cooked, pan-fried",20.94,0.15,20.32,267.0
7968,"Kielbasa, fully cooked, grilled",12.45,5.03,29.68,337.0
7971,"Bologna, meat and poultry",10.34,6.31,23.77,281.0
7973,"Bacon, turkey, microwaved",29.5,4.24,25.87,368.0
7974,"Bacon, turkey, low sodium",13.33,4.8,20.0,253.0
7976,"Sausage, chicken or turkey, Italian style,  lower sodium",21.43,14.25,4.46,183.0
8001,"Cereals ready-to-eat, KELLOGG, KELLOGG'S ALL-BRAN Original",13.14,74.24,4.9,259.0
8002,"Cereals ready-to-eat, POST, ALPHA-BITS",10.0,80.3,4.6,389.0
8003,"Cereals ready-to-eat, KELLOGG, KELLOGG'S APPLE JACKS",5.1,88.2,3.4,375.0
8010,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH",4.39,85.51,5.12,398.0
8011,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH with CRUNCHBERRIES",4.45,85.93,4.83,397.0
8012,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH'S PEANUT BUTTER CRUNCH",7.1,78.65,9.23,417.0
8013,"Cereals ready-to-eat, GENERAL MILLS, CHEERIOS",12.4,73.2,6.6,372.0
8014,"Cereals ready-to-eat, KELLOGG, KELLOGG'S COCOA KRISPIES",4.6,87.9,2.7,389.0
8015,"Cereals ready-to-eat, POST, COCOA PEBBLES",4.8,85.7,4.1,397.0
8017,"Cereals ready-to-eat, GENERAL MILLS, COOKIE CRISP",5.2,84.5,4.4,380.0
8019,"Cereals ready-to-eat, GENERAL MILLS, Corn CHEX",6.4,85.0,2.4,370.0
8020,"Cereals ready-to-eat, KELLOGG, KELLOGG'S Corn Flakes",7.5,84.1,0.4,357.0
8023,"Cereals ready-to-eat, KELLOGG, KELLOGG'S CRACKLIN' OAT BRAN",9.2,70.3,14.1,395.0
8025,"Cereals ready-to-eat, RALSTON CRISP RICE",6.69,86.22,1.26,383.0
8028,"Cereals ready-to-eat, KELLOGG, KELLOGG'S ALL-BRAN COMPLETE Wheat Flakes",10.2,81.6,2.5,327.0
8029,"Cereals ready-to-eat, POST Bran Flakes",9.9,80.5,2.1,328.0
8030,"Cereals ready-to-eat, KELLOGG, KELLOGG'S FROOT LOOPS",5.3,88.0,3.4,375.0
8031,"Cereals ready-to-eat, KELLOGG'S FROSTED MINI-WHEATS, Big Bite",9.2,83.4,1.6,350.0
8032,"Cereals ready-to-eat, KELLOGG, KELLOGG'S FROSTED RICE KRISPIES",4.3,91.3,0.4,384.0
8034,"Cereals ready-to-eat, POST, FRUITY PEBBLES",4.62,86.1,4.02,402.0
8035,"Cereals ready-to-eat, GENERAL MILLS, GOLDEN GRAHAMS",5.3,85.1,3.2,374.0
8037,"Cereals ready-to-eat, granola, homemade",13.67,53.88,24.31,489.0
8038,"Cereals ready-to-eat, POST, GRAPE-NUTS Cereal",11.22,80.49,1.81,361.0
8039,"Cereals ready-to-eat, POST, GRAPE-NUTS Flakes",9.4,82.0,3.7,376.0
8045,"Cereals ready-to-eat, GENERAL MILLS, HONEY NUT CHEERIOS",8.85,79.69,5.0,376.0
8046,"Cereals ready-to-eat, POST, Honeycomb Cereal",6.01,86.63,2.93,394.0
8048,"Cereals ready-to-eat, GENERAL MILLS, KIX",7.69,82.82,3.46,357.0
8049,"Cereals ready-to-eat, QUAKER, QUAKER OAT LIFE, plain",9.98,77.74,4.43,374.0
8050,"Cereals ready-to-eat, GENERAL MILLS, LUCKY CHARMS",7.67,80.89,5.02,380.0
8054,"Cereals ready-to-eat, QUAKER, 100% Natural Granola, Oats, Wheat and Honey",10.55,73.65,11.62,421.0
8057,"Cereals ready-to-eat, GENERAL MILLS, Honey Nut CHEX",6.3,86.67,2.0,375.0
8060,"Cereals ready-to-eat, KELLOGG, KELLOGG'S RAISIN BRAN",7.72,77.29,2.72,318.0
8061,"Cereals ready-to-eat, POST Raisin Bran Cereal",7.6,78.9,1.6,324.0
8064,"Cereals ready-to-eat, GENERAL MILLS, Rice CHEX",6.4,85.09,1.89,375.0
8065,"Cereals ready-to-eat, KELLOGG, KELLOGG'S RICE KRISPIES",6.75,85.05,2.05,381.0
8066,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Rice",7.01,87.78,0.9,383.0
8067,"Cereals ready-to-eat, KELLOGG, KELLOGG'S SPECIAL K",17.79,73.4,1.79,377.0
8068,"Cereals ready-to-eat, KELLOGG, KELLOGG'S CORN POPS",4.8,89.7,1.3,387.0
8069,"Cereals ready-to-eat, KELLOGG, KELLOGG'S FROSTED FLAKES",3.96,89.2,1.68,369.0
8071,"Cereals ready-to-eat, KELLOGG, KELLOGG'S HONEY SMACKS",5.7,88.5,2.2,380.0
8073,"Cereals ready-to-eat, POST, GOLDEN CRISP",5.5,90.1,1.7,380.0
8074,"Cereals ready-to-eat, RALSTON TASTEEOS",10.71,75.96,5.36,395.0
8078,"Cereals ready-to-eat, GENERAL MILLS, TRIX",4.9,86.19,3.79,384.0
8081,"Cereals ready-to-eat, POST, Honey Nut Shredded Wheat",8.5,83.6,2.9,373.0
8082,"Cereals ready-to-eat, GENERAL MILLS, Wheat CHEX",9.8,82.2,1.8,345.0
8083,"Cereals ready-to-eat, MALT-O-MEAL, CORN BURSTS",3.32,90.59,0.35,385.0
8084,"Cereals ready-to-eat, wheat germ, toasted, plain",29.1,49.6,10.7,382.0
8087,"Cereals ready-to-eat, GENERAL MILLS, Multi-Grain CHEERIOS",8.3,81.4,4.09,370.0
8089,"Cereals ready-to-eat, GENERAL MILLS, WHEATIES",8.3,83.3,2.3,353.0
8090,"Cereals, corn grits, white, regular and quick, enriched, dry",7.65,79.09,1.75,370.0
8092,"Cereals, QUAKER, corn grits, instant, plain, dry",7.31,78.42,2.14,343.0
8100,"Cereals, CREAM OF RICE, dry",6.3,82.4,0.5,370.0
8102,"Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry",10.5,76.5,1.5,370.0
8106,"Cereals, CREAM OF WHEAT, instant, dry",10.6,75.5,1.4,366.0
8120,"Cereals, oats, regular and quick, not fortified, dry",13.15,67.7,6.52,379.0
8122,"Cereals, oats, instant, fortified, plain, dry",11.92,69.52,6.9,362.0
8138,"Cereals ready-to-eat, MALT-O-MEAL, MARSHMALLOW MATEYS",6.94,82.77,3.53,387.0
8144,"Cereals, whole wheat hot natural cereal, dry",11.2,75.2,2.0,342.0
8146,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Wheat",16.26,76.39,2.15,366.0
8147,"Cereals ready-to-eat, POST, Shredded Wheat, original big biscuit",11.37,78.96,2.01,337.0
8148,"Cereals ready-to-eat, POST, Shredded Wheat, original spoon-size",11.8,81.4,2.1,351.0
8194,"Cereals ready-to-eat, GENERAL MILLS, REESE'S PUFFS",6.8,75.6,11.1,413.0
8200,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, dry",12.64,72.62,2.73,334.0
8202,"Cereals ready-to-eat, GENERAL MILLS, OATMEAL CRISP, Crunchy Almond",9.89,78.09,6.69,390.0
8204,"Cereals ready-to-eat, chocolate-flavored frosted puffed corn",3.34,87.2,3.5,405.0
8206,"Cereals ready-to-eat, MALT-O-MEAL, COCO-ROOS",3.41,86.75,4.61,389.0
8211,"Cereals ready-to-eat, QUAKER, HONEY GRAHAM OH!S",3.92,83.65,7.63,412.0
8214,"Cereals ready-to-eat, QUAKER, Oatmeal Squares",11.38,77.77,4.83,379.0
8216,"Cereals ready-to-eat, QUAKER, Toasted Multigrain Crisps",12.38,74.9,5.11,372.0
8218,"Cereals ready-to-eat, QUAKER, QUAKER 100% Natural Granola with Oats, Wheat, Honey, and Raisins",9.66,74.67,10.38,412.0
8220,"Cereals ready-to-eat, QUAKER, Low Fat 100% Natural Granola with Raisins",8.42,80.57,5.52,388.0
